Participant;Trial;Delay;Info;Candidate;Uni;Sub 1;Sub 2;Sub 3;Final Year;Clubs;AI recommendation;CorrectDecision;Feedback to AI
18;41;long;Transparent;11;javephy;15.24;17.12;14.27;14.77;Public Health Club;Accept;Accept;Correct
18;42;long;Transparent;12;javephy;18.69;15.44;12.50;14.97;Board Games Club;Reject;Accept;Wrong
18;43;long;Transparent;13;javephy;14.90;12.16;14.35;14.58;Health Occupation Club;Reject;Reject;Correct
18;44;long;Transparent;14;javephy;15.33;13.31;17.28;14.24;Guitar Club;Reject;Reject;Correct
18;45;long;Transparent;15;javephy;14.38;17.42;14.92;15.44;Bowling Club;Accept;Accept;Correct
19;1;long;Simple;1;davebio;18.13;16.06;13.14;15.61;Science Club;Accept;Accept;Correct
19;2;long;Simple;2;davebio;11.30;16.58;19.22;16.16;Bowling Club;Reject;Reject;Correct
19;3;long;Simple;3;davebio;15.06;13.23;15.18;14.63;Science Club;Reject;Reject;Correct
19;4;long;Simple;4;davebio;15.59;16.01;15.88;14.20;Board Games Club;Reject;Accept;Wrong
19;5;long;Simple;5;davebio;11.86;17.39;14.59;14.26;Health Occupation Club;Reject;Reject;Correct
19;6;long;Simple;6;davebio;12.00;18.13;16.88;14.77;Board Games Club;Reject;Reject;Correct
19;7;long;Simple;7;davebio;16.45;16.61;15.71;15.56;None;Accept;Reject;Wrong
19;8;long;Simple;8;davebio;15.08;13.44;13.71;14.57;Board Games Club;Reject;Reject;Correct
19;9;long;Simple;9;davebio;12.90;16.95;14.00;15.54;Guitar Club;Reject;Reject;Correct
19;10;long;Simple;10;davebio;18.02;12.99;12.09;14.10;Bowling Club;Accept;Reject;Wrong
19;11;long;Simple;11;davebio;16.82;18.54;15.68;15.33;None;Accept;Accept;Correct
19;12;long;Simple;12;davebio;12.83;12.75;15.78;14.73;Guitar Club;Reject;Reject;Correct
19;13;long;Simple;13;davebio;15.78;15.93;13.88;14.45;Public Health Club;Accept;Accept;Correct
19;14;long;Simple;14;davebio;14.93;15.35;16.35;15.73;None;Reject;Reject;Correct
19;15;long;Simple;15;davebio;15.70;16.48;13.18;15.02;Guitar Club;Reject;Reject;Correct
19;16;long;Transparent;1;mavechem;13.95;15.23;12.44;14.07;Bowling Club;Reject;Reject;Correct
19;17;long;Transparent;2;mavechem;14.80;13.54;15.49;15.10;Science Club;Reject;Reject;Correct
19;18;long;Transparent;3;mavechem;16.59;15.90;13.53;15.46;None;Reject;Reject;Correct
19;19;long;Transparent;4;mavechem;13.81;16.80;15.77;15.27;Guitar Club;Accept;Accept;Correct
19;20;long;Transparent;5;mavechem;13.12;15.87;13.47;15.51;Public Health Club;Reject;Reject;Correct
19;21;long;Transparent;6;mavechem;13.39;15.79;16.61;14.76;Bowling Club;Reject;Accept;Wrong
19;22;long;Transparent;7;mavechem;16.41;13.35;11.94;15.28;Public Health Club;Reject;Reject;Correct
19;23;long;Transparent;8;mavechem;14.65;14.84;13.81;15.93;Guitar Club;Reject;Reject;Correct
19;24;long;Transparent;9;mavechem;15.45;14.18;15.97;14.62;Board Games Club;Reject;Reject;Correct
19;25;long;Transparent;10;mavechem;17.95;15.37;14.03;15.46;Health Occupation Club;Reject;Accept;Wrong
19;26;long;Transparent;11;mavechem;14.42;15.89;17.04;15.41;None;Reject;Reject;Correct
19;27;long;Transparent;12;mavechem;16.63;13.10;12.48;14.57;Bowling Club;Reject;Reject;Correct
19;28;long;Transparent;13;mavechem;15.58;16.28;16.26;15.75;None;Accept;Reject;Wrong
19;29;long;Transparent;14;mavechem;16.55;16.21;13.44;14.50;Science Club;Accept;Accept;Correct
19;30;long;Transparent;15;mavechem;17.41;18.55;14.14;16.99;None;Accept;Accept;Correct
19;31;long;Entertaining;1;javephy;13.01;14.79;14.33;14.75;Public Health Club;Reject;Reject;Correct
19;32;long;Entertaining;2;javephy;15.19;15.41;13.83;14.87;Bowling Club;Reject;Reject;Correct
19;33;long;Entertaining;3;javephy;15.27;14.64;17.12;16.26;Science Club;Reject;Accept;Wrong
19;34;long;Entertaining;4;javephy;17.74;15.00;15.33;14.78;None;Reject;Reject;Correct
19;35;long;Entertaining;5;javephy;13.03;18.49;14.72;15.75;None;Accept;Reject;Wrong
19;36;long;Entertaining;6;javephy;11.16;15.42;14.55;14.40;Guitar Club;Reject;Reject;Correct
19;37;long;Entertaining;7;javephy;14.19;19.17;13.85;15.92;None;Accept;Accept;Correct
19;38;long;Entertaining;8;javephy;14.19;15.63;12.98;14.36;Health Occupation Club;Reject;Reject;Correct
19;39;long;Entertaining;9;javephy;14.59;17.14;15.14;16.10;Bowling Club;Accept;Accept;Correct
19;40;long;Entertaining;10;javephy;13.86;16.02;13.97;14.87;Guitar Club;Reject;Reject;Correct
19;41;long;Entertaining;11;javephy;15.24;17.12;14.27;14.77;Public Health Club;Accept;Accept;Correct
19;42;long;Entertaining;12;javephy;18.69;15.44;12.50;14.97;Board Games Club;Reject;Accept;Wrong
19;43;long;Entertaining;13;javephy;14.90;12.16;14.35;14.58;Health Occupation Club;Reject;Reject;Correct
19;44;long;Entertaining;14;javephy;15.33;13.31;17.28;14.24;Guitar Club;Reject;Reject;Correct
19;45;long;Entertaining;15;javephy;14.38;17.42;14.92;15.44;Bowling Club;Accept;Accept;Correct
20;1;long;Transparent;1;davebio;18.13;16.06;13.14;15.61;Science Club;Accept;Accept;Correct
20;2;long;Transparent;2;davebio;11.30;16.58;19.22;16.16;Bowling Club;Reject;Reject;Correct
20;3;long;Transparent;3;davebio;15.06;13.23;15.18;14.63;Science Club;Reject;Reject;Correct
20;4;long;Transparent;4;davebio;15.59;16.01;15.88;14.20;Board Games Club;Reject;Accept;Wrong
20;5;long;Transparent;5;davebio;11.86;17.39;14.59;14.26;Health Occupation Club;Reject;Reject;Correct
20;6;long;Transparent;6;davebio;12.00;18.13;16.88;14.77;Board Games Club;Reject;Reject;Correct
20;7;long;Transparent;7;davebio;16.45;16.61;15.71;15.56;None;Accept;Reject;Wrong
20;8;long;Transparent;8;davebio;15.08;13.44;13.71;14.57;Board Games Club;Reject;Reject;Correct
20;9;long;Transparent;9;davebio;12.90;16.95;14.00;15.54;Guitar Club;Reject;Reject;Correct
20;10;long;Transparent;10;davebio;18.02;12.99;12.09;14.10;Bowling Club;Accept;Reject;Wrong
20;11;long;Transparent;11;davebio;16.82;18.54;15.68;15.33;None;Accept;Accept;Correct
20;12;long;Transparent;12;davebio;12.83;12.75;15.78;14.73;Guitar Club;Reject;Reject;Correct
20;13;long;Transparent;13;davebio;15.78;15.93;13.88;14.45;Public Health Club;Accept;Accept;Correct
20;14;long;Transparent;14;davebio;14.93;15.35;16.35;15.73;None;Reject;Reject;Correct
20;15;long;Transparent;15;davebio;15.70;16.48;13.18;15.02;Guitar Club;Reject;Reject;Correct
20;16;long;Entertaining;1;mavechem;13.95;15.23;12.44;14.07;Bowling Club;Reject;Reject;Correct
20;17;long;Entertaining;2;mavechem;14.80;13.54;15.49;15.10;Science Club;Reject;Reject;Correct
20;18;long;Entertaining;3;mavechem;16.59;15.90;13.53;15.46;None;Reject;Reject;Correct
20;19;long;Entertaining;4;mavechem;13.81;16.80;15.77;15.27;Guitar Club;Accept;Accept;Correct
20;20;long;Entertaining;5;mavechem;13.12;15.87;13.47;15.51;Public Health Club;Reject;Reject;Correct
20;21;long;Entertaining;6;mavechem;13.39;15.79;16.61;14.76;Bowling Club;Reject;Accept;Wrong
20;22;long;Entertaining;7;mavechem;16.41;13.35;11.94;15.28;Public Health Club;Reject;Reject;Correct
20;23;long;Entertaining;8;mavechem;14.65;14.84;13.81;15.93;Guitar Club;Reject;Reject;Correct
20;24;long;Entertaining;9;mavechem;15.45;14.18;15.97;14.62;Board Games Club;Reject;Reject;Correct
20;25;long;Entertaining;10;mavechem;17.95;15.37;14.03;15.46;Health Occupation Club;Reject;Accept;Wrong
20;26;long;Entertaining;11;mavechem;14.42;15.89;17.04;15.41;None;Reject;Reject;Correct
20;27;long;Entertaining;12;mavechem;16.63;13.10;12.48;14.57;Bowling Club;Reject;Reject;Correct
20;28;long;Entertaining;13;mavechem;15.58;16.28;16.26;15.75;None;Accept;Reject;Wrong
20;29;long;Entertaining;14;mavechem;16.55;16.21;13.44;14.50;Science Club;Accept;Accept;Correct
20;30;long;Entertaining;15;mavechem;17.41;18.55;14.14;16.99;None;Accept;Accept;Correct
20;31;long;Simple;1;javephy;13.01;14.79;14.33;14.75;Public Health Club;Reject;Reject;Correct
20;32;long;Simple;2;javephy;15.19;15.41;13.83;14.87;Bowling Club;Reject;Reject;Correct
20;33;long;Simple;3;javephy;15.27;14.64;17.12;16.26;Science Club;Reject;Accept;Wrong
20;34;long;Simple;4;javephy;17.74;15.00;15.33;14.78;None;Reject;Reject;Correct
20;35;long;Simple;5;javephy;13.03;18.49;14.72;15.75;None;Accept;Reject;Wrong
20;36;long;Simple;6;javephy;11.16;15.42;14.55;14.40;Guitar Club;Reject;Reject;Correct
20;37;long;Simple;7;javephy;14.19;19.17;13.85;15.92;None;Accept;Accept;Correct
20;38;long;Simple;8;javephy;14.19;15.63;12.98;14.36;Health Occupation Club;Reject;Reject;Correct
20;39;long;Simple;9;javephy;14.59;17.14;15.14;16.10;Bowling Club;Accept;Accept;Correct
20;40;long;Simple;10;javephy;13.86;16.02;13.97;14.87;Guitar Club;Reject;Reject;Correct
20;41;long;Simple;11;javephy;15.24;17.12;14.27;14.77;Public Health Club;Accept;Accept;Correct
20;42;long;Simple;12;javephy;18.69;15.44;12.50;14.97;Board Games Club;Reject;Accept;Wrong
20;43;long;Simple;13;javephy;14.90;12.16;14.35;14.58;Health Occupation Club;Reject;Reject;Correct
20;44;long;Simple;14;javephy;15.33;13.31;17.28;14.24;Guitar Club;Reject;Reject;Correct
20;45;long;Simple;15;javephy;14.38;17.42;14.92;15.44;Bowling Club;Accept;Accept;Correct
21;1;long;Entertaining;1;davebio;18.13;16.06;13.14;15.61;Science Club;Accept;Accept;Correct
21;2;long;Entertaining;2;davebio;11.30;16.58;19.22;16.16;Bowling Club;Reject;Reject;Correct
21;3;long;Entertaining;3;davebio;15.06;13.23;15.18;14.63;Science Club;Reject;Reject;Correct
21;4;long;Entertaining;4;davebio;15.59;16.01;15.88;14.20;Board Games Club;Reject;Accept;Wrong
21;5;long;Entertaining;5;davebio;11.86;17.39;14.59;14.26;Health Occupation Club;Reject;Reject;Correct
21;6;long;Entertaining;6;davebio;12.00;18.13;16.88;14.77;Board Games Club;Reject;Reject;Correct
21;7;long;Entertaining;7;davebio;16.45;16.61;15.71;15.56;None;Accept;Reject;Wrong
21;8;long;Entertaining;8;davebio;15.08;13.44;13.71;14.57;Board Games Club;Reject;Reject;Correct
21;9;long;Entertaining;9;davebio;12.90;16.95;14.00;15.54;Guitar Club;Reject;Reject;Correct
21;10;long;Entertaining;10;davebio;18.02;12.99;12.09;14.10;Bowling Club;Accept;Reject;Wrong
21;11;long;Entertaining;11;davebio;16.82;18.54;15.68;15.33;None;Accept;Accept;Correct
21;12;long;Entertaining;12;davebio;12.83;12.75;15.78;14.73;Guitar Club;Reject;Reject;Correct
21;13;long;Entertaining;13;davebio;15.78;15.93;13.88;14.45;Public Health Club;Accept;Accept;Correct
21;14;long;Entertaining;14;davebio;14.93;15.35;16.35;15.73;None;Reject;Reject;Correct
21;15;long;Entertaining;15;davebio;15.70;16.48;13.18;15.02;Guitar Club;Reject;Reject;Correct
21;16;long;Simple;1;mavechem;13.95;15.23;12.44;14.07;Bowling Club;Reject;Reject;Correct
21;17;long;Simple;2;mavechem;14.80;13.54;15.49;15.10;Science Club;Reject;Reject;Correct
21;18;long;Simple;3;mavechem;16.59;15.90;13.53;15.46;None;Reject;Reject;Correct
21;19;long;Simple;4;mavechem;13.81;16.80;15.77;15.27;Guitar Club;Accept;Accept;Correct
21;20;long;Simple;5;mavechem;13.12;15.87;13.47;15.51;Public Health Club;Reject;Reject;Correct
21;21;long;Simple;6;mavechem;13.39;15.79;16.61;14.76;Bowling Club;Reject;Accept;Wrong
21;22;long;Simple;7;mavechem;16.41;13.35;11.94;15.28;Public Health Club;Reject;Reject;Correct
21;23;long;Simple;8;mavechem;14.65;14.84;13.81;15.93;Guitar Club;Reject;Reject;Correct
21;24;long;Simple;9;mavechem;15.45;14.18;15.97;14.62;Board Games Club;Reject;Reject;Correct
21;25;long;Simple;10;mavechem;17.95;15.37;14.03;15.46;Health Occupation Club;Reject;Accept;Wrong
21;26;long;Simple;11;mavechem;14.42;15.89;17.04;15.41;None;Reject;Reject;Correct
21;27;long;Simple;12;mavechem;16.63;13.10;12.48;14.57;Bowling Club;Reject;Reject;Correct
21;28;long;Simple;13;mavechem;15.58;16.28;16.26;15.75;None;Accept;Reject;Wrong
21;29;long;Simple;14;mavechem;16.55;16.21;13.44;14.50;Science Club;Accept;Accept;Correct
21;30;long;Simple;15;mavechem;17.41;18.55;14.14;16.99;None;Accept;Accept;Correct
21;31;long;Transparent;1;javephy;13.01;14.79;14.33;14.75;Public Health Club;Reject;Reject;Correct
21;32;long;Transparent;2;javephy;15.19;15.41;13.83;14.87;Bowling Club;Reject;Reject;Correct
21;33;long;Transparent;3;javephy;15.27;14.64;17.12;16.26;Science Club;Reject;Accept;Wrong
21;34;long;Transparent;4;javephy;17.74;15.00;15.33;14.78;None;Reject;Reject;Correct
21;35;long;Transparent;5;javephy;13.03;18.49;14.72;15.75;None;Accept;Reject;Wrong
21;36;long;Transparent;6;javephy;11.16;15.42;14.55;14.40;Guitar Club;Reject;Reject;Correct
21;37;long;Transparent;7;javephy;14.19;19.17;13.85;15.92;None;Accept;Accept;Correct
21;38;long;Transparent;8;javephy;14.19;15.63;12.98;14.36;Health Occupation Club;Reject;Reject;Correct
21;39;long;Transparent;9;javephy;14.59;17.14;15.14;16.10;Bowling Club;Accept;Accept;Correct
21;40;long;Transparent;10;javephy;13.86;16.02;13.97;14.87;Guitar Club;Reject;Reject;Correct
21;41;long;Transparent;11;javephy;15.24;17.12;14.27;14.77;Public Health Club;Accept;Accept;Correct
21;42;long;Transparent;12;javephy;18.69;15.44;12.50;14.97;Board Games Club;Reject;Accept;Wrong
21;43;long;Transparent;13;javephy;14.90;12.16;14.35;14.58;Health Occupation Club;Reject;Reject;Correct
21;44;long;Transparent;14;javephy;15.33;13.31;17.28;14.24;Guitar Club;Reject;Reject;Correct
21;45;long;Transparent;15;javephy;14.38;17.42;14.92;15.44;Bowling Club;Accept;Accept;Correct
22;1;long;Simple;1;davebio;18.13;16.06;13.14;15.61;Science Club;Accept;Accept;Correct
22;2;long;Simple;2;davebio;11.30;16.58;19.22;16.16;Bowling Club;Reject;Reject;Correct
22;3;long;Simple;3;davebio;15.06;13.23;15.18;14.63;Science Club;Reject;Reject;Correct
22;4;long;Simple;4;davebio;15.59;16.01;15.88;14.20;Board Games Club;Reject;Accept;Wrong
22;5;long;Simple;5;davebio;11.86;17.39;14.59;14.26;Health Occupation Club;Reject;Reject;Correct
22;6;long;Simple;6;davebio;12.00;18.13;16.88;14.77;Board Games Club;Reject;Reject;Correct
22;7;long;Simple;7;davebio;16.45;16.61;15.71;15.56;None;Accept;Reject;Wrong
22;8;long;Simple;8;davebio;15.08;13.44;13.71;14.57;Board Games Club;Reject;Reject;Correct
22;9;long;Simple;9;davebio;12.90;16.95;14.00;15.54;Guitar Club;Reject;Reject;Correct
22;10;long;Simple;10;davebio;18.02;12.99;12.09;14.10;Bowling Club;Accept;Reject;Wrong
22;11;long;Simple;11;davebio;16.82;18.54;15.68;15.33;None;Accept;Accept;Correct
22;12;long;Simple;12;davebio;12.83;12.75;15.78;14.73;Guitar Club;Reject;Reject;Correct
22;13;long;Simple;13;davebio;15.78;15.93;13.88;14.45;Public Health Club;Accept;Accept;Correct
22;14;long;Simple;14;davebio;14.93;15.35;16.35;15.73;None;Reject;Reject;Correct
22;15;long;Simple;15;davebio;15.70;16.48;13.18;15.02;Guitar Club;Reject;Reject;Correct
22;16;long;Transparent;1;mavechem;13.95;15.23;12.44;14.07;Bowling Club;Reject;Reject;Correct
22;17;long;Transparent;2;mavechem;14.80;13.54;15.49;15.10;Science Club;Reject;Reject;Correct
22;18;long;Transparent;3;mavechem;16.59;15.90;13.53;15.46;None;Reject;Reject;Correct
22;19;long;Transparent;4;mavechem;13.81;16.80;15.77;15.27;Guitar Club;Accept;Accept;Correct
22;20;long;Transparent;5;mavechem;13.12;15.87;13.47;15.51;Public Health Club;Reject;Reject;Correct
22;21;long;Transparent;6;mavechem;13.39;15.79;16.61;14.76;Bowling Club;Reject;Accept;Wrong
22;22;long;Transparent;7;mavechem;16.41;13.35;11.94;15.28;Public Health Club;Reject;Reject;Correct
22;23;long;Transparent;8;mavechem;14.65;14.84;13.81;15.93;Guitar Club;Reject;Reject;Correct
22;24;long;Transparent;9;mavechem;15.45;14.18;15.97;14.62;Board Games Club;Reject;Reject;Correct
22;25;long;Transparent;10;mavechem;17.95;15.37;14.03;15.46;Health Occupation Club;Reject;Accept;Wrong
22;26;long;Transparent;11;mavechem;14.42;15.89;17.04;15.41;None;Reject;Reject;Correct
22;27;long;Transparent;12;mavechem;16.63;13.10;12.48;14.57;Bowling Club;Reject;Reject;Correct
22;28;long;Transparent;13;mavechem;15.58;16.28;16.26;15.75;None;Accept;Reject;Wrong
22;29;long;Transparent;14;mavechem;16.55;16.21;13.44;14.50;Science Club;Accept;Accept;Correct
22;30;long;Transparent;15;mavechem;17.41;18.55;14.14;16.99;None;Accept;Accept;Correct
22;31;long;Entertaining;1;javephy;13.01;14.79;14.33;14.75;Public Health Club;Reject;Reject;Correct
22;32;long;Entertaining;2;javephy;15.19;15.41;13.83;14.87;Bowling Club;Reject;Reject;Correct
22;33;long;Entertaining;3;javephy;15.27;14.64;17.12;16.26;Science Club;Reject;Accept;Wrong
22;34;long;Entertaining;4;javephy;17.74;15.00;15.33;14.78;None;Reject;Reject;Correct
22;35;long;Entertaining;5;javephy;13.03;18.49;14.72;15.75;None;Accept;Reject;Wrong
22;36;long;Entertaining;6;javephy;11.16;15.42;14.55;14.40;Guitar Club;Reject;Reject;Correct
22;37;long;Entertaining;7;javephy;14.19;19.17;13.85;15.92;None;Accept;Accept;Correct
22;38;long;Entertaining;8;javephy;14.19;15.63;12.98;14.36;Health Occupation Club;Reject;Reject;Correct
22;39;long;Entertaining;9;javephy;14.59;17.14;15.14;16.10;Bowling Club;Accept;Accept;Correct
22;40;long;Entertaining;10;javephy;13.86;16.02;13.97;14.87;Guitar Club;Reject;Reject;Correct
22;41;long;Entertaining;11;javephy;15.24;17.12;14.27;14.77;Public Health Club;Accept;Accept;Correct
22;42;long;Entertaining;12;javephy;18.69;15.44;12.50;14.97;Board Games Club;Reject;Accept;Wrong
22;43;long;Entertaining;13;javephy;14.90;12.16;14.35;14.58;Health Occupation Club;Reject;Reject;Correct
22;44;long;Entertaining;14;javephy;15.33;13.31;17.28;14.24;Guitar Club;Reject;Reject;Correct
22;45;long;Entertaining;15;javephy;14.38;17.42;14.92;15.44;Bowling Club;Accept;Accept;Correct
23;1;long;Transparent;1;davebio;18.13;16.06;13.14;15.61;Science Club;Accept;Accept;Correct
23;2;long;Transparent;2;davebio;11.30;16.58;19.22;16.16;Bowling Club;Reject;Reject;Correct
23;3;long;Transparent;3;davebio;15.06;13.23;15.18;14.63;Science Club;Reject;Reject;Correct
23;4;long;Transparent;4;davebio;15.59;16.01;15.88;14.20;Board Games Club;Reject;Accept;Wrong
23;5;long;Transparent;5;davebio;11.86;17.39;14.59;14.26;Health Occupation Club;Reject;Reject;Correct
23;6;long;Transparent;6;davebio;12.00;18.13;16.88;14.77;Board Games Club;Reject;Reject;Correct
23;7;long;Transparent;7;davebio;16.45;16.61;15.71;15.56;None;Accept;Reject;Wrong
23;8;long;Transparent;8;davebio;15.08;13.44;13.71;14.57;Board Games Club;Reject;Reject;Correct
23;9;long;Transparent;9;davebio;12.90;16.95;14.00;15.54;Guitar Club;Reject;Reject;Correct
23;10;long;Transparent;10;davebio;18.02;12.99;12.09;14.10;Bowling Club;Accept;Reject;Wrong
23;11;long;Transparent;11;davebio;16.82;18.54;15.68;15.33;None;Accept;Accept;Correct
23;12;long;Transparent;12;davebio;12.83;12.75;15.78;14.73;Guitar Club;Reject;Reject;Correct
23;13;long;Transparent;13;davebio;15.78;15.93;13.88;14.45;Public Health Club;Accept;Accept;Correct
23;14;long;Transparent;14;davebio;14.93;15.35;16.35;15.73;None;Reject;Reject;Correct
23;15;long;Transparent;15;davebio;15.70;16.48;13.18;15.02;Guitar Club;Reject;Reject;Correct
23;16;long;Entertaining;1;mavechem;13.95;15.23;12.44;14.07;Bowling Club;Reject;Reject;Correct
23;17;long;Entertaining;2;mavechem;14.80;13.54;15.49;15.10;Science Club;Reject;Reject;Correct
23;18;long;Entertaining;3;mavechem;16.59;15.90;13.53;15.46;None;Reject;Reject;Correct
23;19;long;Entertaining;4;mavechem;13.81;16.80;15.77;15.27;Guitar Club;Accept;Accept;Correct
23;20;long;Entertaining;5;mavechem;13.12;15.87;13.47;15.51;Public Health Club;Reject;Reject;Correct
23;21;long;Entertaining;6;mavechem;13.39;15.79;16.61;14.76;Bowling Club;Reject;Accept;Wrong
23;22;long;Entertaining;7;mavechem;16.41;13.35;11.94;15.28;Public Health Club;Reject;Reject;Correct
23;23;long;Entertaining;8;mavechem;14.65;14.84;13.81;15.93;Guitar Club;Reject;Reject;Correct
23;24;long;Entertaining;9;mavechem;15.45;14.18;15.97;14.62;Board Games Club;Reject;Reject;Correct
23;25;long;Entertaining;10;mavechem;17.95;15.37;14.03;15.46;Health Occupation Club;Reject;Accept;Wrong
23;26;long;Entertaining;11;mavechem;14.42;15.89;17.04;15.41;None;Reject;Reject;Correct
23;27;long;Entertaining;12;mavechem;16.63;13.10;12.48;14.57;Bowling Club;Reject;Reject;Correct
23;28;long;Entertaining;13;mavechem;15.58;16.28;16.26;15.75;None;Accept;Reject;Wrong
23;29;long;Entertaining;14;mavechem;16.55;16.21;13.44;14.50;Science Club;Accept;Accept;Correct
23;30;long;Entertaining;15;mavechem;17.41;18.55;14.14;16.99;None;Accept;Accept;Correct
23;31;long;Simple;1;javephy;13.01;14.79;14.33;14.75;Public Health Club;Reject;Reject;Correct
23;32;long;Simple;2;javephy;15.19;15.41;13.83;14.87;Bowling Club;Reject;Reject;Correct
23;33;long;Simple;3;javephy;15.27;14.64;17.12;16.26;Science Club;Reject;Accept;Wrong
23;34;long;Simple;4;javephy;17.74;15.00;15.33;14.78;None;Reject;Reject;Correct
23;35;long;Simple;5;javephy;13.03;18.49;14.72;15.75;None;Accept;Reject;Wrong
23;36;long;Simple;6;javephy;11.16;15.42;14.55;14.40;Guitar Club;Reject;Reject;Correct
23;37;long;Simple;7;javephy;14.19;19.17;13.85;15.92;None;Accept;Accept;Correct
23;38;long;Simple;8;javephy;14.19;15.63;12.98;14.36;Health Occupation Club;Reject;Reject;Correct
23;39;long;Simple;9;javephy;14.59;17.14;15.14;16.10;Bowling Club;Accept;Accept;Correct
23;40;long;Simple;10;javephy;13.86;16.02;13.97;14.87;Guitar Club;Reject;Reject;Correct
